Iteration,Loss,Position,Rotation
1,0.20174953165026693,[9.52739836912202, 3.7405320531139847, 11.394754509361844],[30.695222937416517, 27.202330343398753, 34.94435826043616]
2,0.2009760968554816,[9.623312075207114, 2.0855526015376626, 10.790504258639091],[28.585475802337605, 31.87089989824435, 29.685897640504315]
3,0.20143112536712598,[9.422789484248893, 2.924615561311644, 10.209429938850533],[27.50327379705633, 27.527019494555663, 26.5711820976186]
4,0.20360948336078355,[9.678739749323155, 3.5471238478445772, 10.23541704586658],[29.620545815641364, 26.18782423829514, 29.858609183036084]
5,0.2015090722672206,[8.824549085022532, 3.661794085566692, 11.473019747496393],[30.432417332881066, 29.790493900958808, 26.30311414362574]
6,0.2017360844714085,[8.973710693501703, 3.8651892534030408, 11.402551627811626],[27.33218220394651, 28.022239560205026, 31.236456364084155]
7,0.20326630776092727,[9.134093204465833, 3.2099004676377767, 11.807450823115838],[28.350824978725626, 28.096932991565758, 27.127380920911776]
8,0.20190679633368408,[8.996654365241241, 3.174056744540683, 10.136706648084568],[28.017462253076243, 32.36983539162937, 34.31266515623488]
9,0.20188152238383944,[8.145621016317385, 2.8673778550819597, 11.911202667012937],[34.94515256153795, 33.58930849853674, 34.379059500106706]
10,0.2024673682401991,[8.81319704966696, 3.9640524678451845, 11.745365961110554],[31.065241098956122, 29.656890840480276, 30.735539422409005]
11,0.20157134575861388,[9.228630160414681, 3.4202309102874233, 11.545687287262421],[33.69055866530823, 33.029037043506236, 26.580142775969275]
12,0.20142804951470078,[9.161467008164461, 3.5041092027233818, 11.224019624640187],[30.79609429510723, 28.395182210952235, 30.04783186543063]
13,0.20056192051523913,[9.216060893738696, 3.4768297965578534, 10.230682538450958],[32.747628460353646, 26.788358740156493, 33.80812587097318]
14,0.2024016853537355,[8.990289551198146, 3.168281197875346, 11.557858208128922],[26.352786647119597, 34.40967659628042, 28.53481180709558]
15,0.20153181120687197,[8.401772326166242, 3.7882130263200384, 10.935191586086749],[28.951275027576504, 29.70511337071226, 34.14259026833114]
16,0.20305619108599193,[9.228732755219697, 3.5085592092788023, 11.905763922010994],[29.470386405417155, 30.897120401792534, 33.869557507040916]
17,0.20110451475589972,[9.110196962399861, 3.4253649719266, 10.532543377692758],[25.421684882788114, 31.06677985992529, 27.77161814216212]
18,0.20257553118885188,[8.63281246049371, 3.95898910937028, 11.388666614608892],[27.7943818720459, 29.063723800595245, 32.906564289891804]
19,0.20227561149421727,[8.831510050543582, 3.847656385514422, 10.274530887307233],[34.89400502513742, 26.013024270727776, 33.794204351726826]
20,0.20256475369095236,[9.149893118378772, 2.7408523854996405, 10.06074629537608],[30.900113516685863, 30.742767085667033, 33.89976079763309]
21,0.20209100766227403,[9.014515600379392, 2.8013025788509953, 11.32380418020074],[30.217415075483913, 25.249789139717862, 26.93276414547533]
22,0.202329184996054,[8.22059291823361, 3.7992502492184412, 11.179905880587775],[25.495402945639793, 26.403347584362592, 32.59875803255178]
23,0.20172840390371083,[8.995753518464902, 3.6818093294029834, 11.385977132144928],[27.650468168520316, 32.793717118610765, 31.329962734486514]
24,0.20306122523833905,[9.13598322450201, 2.4993491922805027, 11.935137768581301],[28.794614097495657, 28.34162534772709, 27.68545922619678]
25,0.20199100877727671,[8.036892431268331, 2.736425428563626, 10.282244497122493],[31.3458557026823, 30.977522610067094, 32.280646405715984]
26,0.20279163370510978,[8.87418502334587, 2.217741518364167, 10.79353912546491],[26.161321991799074, 34.00998327911088, 29.737864275816648]
27,0.20203489421399937,[9.356976514176896, 2.521022601669449, 11.704344677427256],[32.321287933544156, 25.62028232300193, 26.40538224975654]
28,0.20295455387715206,[9.24381073625256, 3.505341574960295, 11.852739832121438],[34.236972321576445, 26.604077559215874, 28.140053211140803]
29,0.2015862292368322,[9.001329578419103, 2.759108383864426, 10.161002701909522],[32.21754191926009, 34.69283558377557, 27.937135283998128]
30,0.2024075184696523,[8.768797957971408, 3.3789932785513512, 10.741212326246167],[26.49064503207891, 34.410491577142224, 28.473597798477204]
31,0.20300504710962905,[8.298743055225366, 2.3838436738541176, 11.902530176020091],[31.41155145606816, 33.49444389475514, 27.595207753678373]
